ID;areaGobierno;delegacion;servicio;departamento;nivelPuesto;puesto;nombrePuesto;tipoPuesto;tipoPersonal;formaProvision;adcripcionGrupos;adcripcionEscalas;nivelComplementoDestino;complementoEspecificoPuntos;complementoEspecificoEuros;observacionesRequisitos;situacion
1068;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;DEPARTAMENTO DE DESARROLLO S.I.M.;TE;TE018;ENCARGADO DE OPERADORES DE INFORMÁTICA;NS;L;-;C1;-;18;290;11503;TA-0;
1069;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1070;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1071;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;DEPARTAMENTO DE IGUALDAD Y DIVERSIDAD;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1072;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;DEPARTAMENTO DE IGUALDAD Y DIVERSIDAD;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1073;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;JEFATURA DEPARTAMENTO DE JUVENTUD;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1074;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;JEFATURA DEPARTAMENTO DE JUVENTUD;TE;TE013;SECRETARIO/A DE DIRECCIÓN;S;F/L;C;C1;A.G./A.E.;16;290;11503;"TA-0; AERL";
1075;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE PARTICIPACIÓN CIUDADANA, DISTRITOS Y VIVIENDA;SERVICIO DE PARTICIPACIÓN CIUDADANA, DISTRITOS Y VIVIENDA;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1076;ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO;DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1077;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1078;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;STAFF;TESORERIA;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1079;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;STAFF;INTERVENCIÓN;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1080;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1081;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE GESTIÓN DE PERSONAL;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1082;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO ECONÓMICO FINANCIERO;DEPARTAMENTO DE OFICINA PRESUPUESTARIA;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1083;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE PATRIMONIO;SERVICIO DE PATRIMONIO;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1084;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE PATRIMONIO;DEPARTAMENTO DE PATRIMONIO;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1085;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIOS TRIBUTARIOS;SERVICIOS TRIBUTARIOS;TE;TE013;SECRETARIO/A DE DIRECCIÓN;S;F/L;C;C1;A.G./A.E.;16;290;11503;"TA-0; AERL";
1086;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1087;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE EDUCACIÓN;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1088;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE TURISMO, COMERCIO Y CONSUMO;SERVICIO DE TURISMO, COMERCIO Y CONSUMO;SERVICIO DE TURISMO, COMERCIO Y CONSUMO;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1089;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE DEPORTES Y MEDIO RURAL;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1090;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE DEPORTES Y MEDIO RURAL;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1091;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE DEPORTES Y MEDIO RURAL;SERVICIO DE MEDIO RURAL;SERVICIO DE MEDIO RURAL;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1092;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1093;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE;SERVICIO DE GESTIÓN DE MEDIO AMBIENTE;SERVICIO DE GESTIÓN DE MEDIO AMBIENTE;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";
1094;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL;SERVICIO DE MOVILIDAD Y FIESTAS;SERVICIO DE MOVILIDAD Y FIESTAS;AU;AU021;SECRETARIO/A DIRECCIÓN;S;F/L;C;C2;A.G./A.E.;16;290;11503;"TA-0; AERL";VACANTE
1095;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ;TM;TM020;TÉCNICO/A MEDIO/A DE COMUNICACIÓN;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0;AERL";
1096;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ;TM;TM020;TÉCNICO/A MEDIO/A DE COMUNICACIÓN;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0;AERL";VACANTE
1097;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ;TM;TM021;TÉCNICO/A MEDIO DE CÁMARA, SONIDO Y RADIO TV;NS;L;-;A2;A.G./A.E.;19;370;14676;TA-0;
1098;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";VACANTE
1099;ALCALDÍA -  PRESIDENCIA;ALCALDÍA -  PRESIDENCIA;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO;SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1100;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1101;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1102;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";VACANTE
1103;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES;SERVICIO DE ACCIÓN SOCIAL Y MAYORES;DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-7; AERL";VACANTE
1104;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;DEPARTAMENTO DE IGUALDAD Y DIVERSIDAD;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1105;"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL 
Y POLÍTICAS INCLUSIVAS";DELEGACIÓN DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA, DIVERSIDAD Y VIVIENDA Y COORDINACIÓN DE DISTRITOS;SERVICIO DE IGUALDAD, POLÍTICAS DE JUVENTUD E INFANCIA;JEFATURA DEPARTAMENTO DE JUVENTUD;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";VACANTE
1106;ÁREA DE GOBIERNO DE DINAMIZACIÓN CULTURAL Y PATRIMONIO HISTÓRICO;DELEGACIÓN DE CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DEL PATRIMONIO HISTÓRICO;SERVICIO DE  CULTURA, JEREZ CAPITAL CULTURAL Y REHABILITACIÓN DE PATRIMONIO HISTÓRICO;DEPARTAMENTO DE CULTURA Y FIESTAS;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1107;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";VACANTE
1108;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1109;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;DEPARTAMENTO DE GESTIÓN DE PLANES ESPECIALES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";VACANTE
1110;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE NÓMINA Y ADMINISTRACIÓN DE PERSONAL;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1111;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE NÓMINA Y ADMINISTRACIÓN DE PERSONAL;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1112;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE NÓMINA Y ADMINISTRACIÓN DE PERSONAL;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1113;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE SALUD LABORAL Y PREVENCIÓN DE RIESGOS LABORALES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1114;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE RECURSOS HUMANOS;DEPARTAMENTO DE RELACIONES LABORALES Y SINDICALES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1115;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO ECONÓMICO FINANCIERO;DEPARTAMENTO DE OFICINA PRESUPUESTARIA;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1116;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIOS TRIBUTARIOS;DEPARTAMENTO DE GESTIÓN CENSAL, CATASTRAL Y TRIBUTARIA;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1117;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS;SERVICIO DE CONTRATACIÓN;SERVICIO DE CONTRATACIÓN;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1118;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE REACTIVACIÓN ECONÓMICA Y CAPTACIÓN DE INVERSIONES;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1119;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE POLÍTICAS ACTIVAS DE EMPLEO;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1120;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE POLÍTICAS ACTIVAS DE EMPLEO;TM;TM002;TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL;NS;F/L;-;A2;A.G./A.E.;19;370;14676;"TA-0; AERL";
1121;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE EDUCACIÓN;TM;TM012;TÉCNICO/A MEDIO MUSICAL;NS;F/L;-;A2;A.E.;19;370;14676;"TA-19; AERL";
1122;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE EDUCACIÓN;TM;TM012;TÉCNICO/A MEDIO MUSICAL;NS;F/L;-;A2;A.E.;19;370;14676;"TA-19; AERL";
1123;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO;DEPARTAMENTO DE EDUCACIÓN;TM;TM012;TÉCNICO/A MEDIO MUSICAL;NS;F/L;-;A2;A.E.;19;370;14676;"TA-19; AERL";
